filename,words/sentences,letters/senetences,letters/words,blw,lable,predict
traindata,traindata,traindata,traindata,traindata,traindata,traindata
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (342).txt,11.261904761904763,66.5,5.9048625792811835,12.048192771084338,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (833).txt,26.0,147.28571428571428,5.664835164835165,25.71428571428571,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (197).txt,16.068085106382977,84.91914893617022,5.2849576271186445,15.59748427672956,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (400).txt,22.22222222222222,135.22222222222223,6.085,14.492753623188406,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (250).txt,22.75,120.05,5.276923076923077,15.09433962264151,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (716).txt,26.37037037037037,192.62962962962962,7.304775280898877,13.518197573656845,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (313).txt,26.488372093023255,209.74418604651163,7.9183494293239685,14.673913043478262,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (746).txt,29.48,205.45333333333335,6.969244685662596,10.409556313993173,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (480).txt,16.0,96.3125,6.01953125,18.367346938775512,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (349).txt,13.8,83.5,6.050724637681159,11.475409836065573,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (54).txt,17.88235294117647,90.82352941176471,5.078947368421052,18.548387096774192,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (741).txt,14.268292682926829,85.48780487804878,5.9914529914529915,16.145833333333336,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (624).txt,14.615384615384615,75.84615384615384,5.189473684210526,19.047619047619047,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (808).txt,24.533333333333335,150.6,6.138586956521739,19.205298013245034,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (555).txt,22.44,142.2,6.336898395721925,16.071428571428573,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (29).txt,20.7007299270073,146.72627737226279,7.087976022566996,9.74155069582505,3,2.0
data/ppVietnamese_by_catalog/Easy/t/t (23).txt,14.235294117647058,66.3529411764706,4.661157024793388,13.829787234042554,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (347).txt,16.75,106.5,6.358208955223881,13.684210526315791,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (452).txt,11.9,69.25,5.819327731092437,14.018691588785046,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (35).txt,23.047619047619047,148.14285714285714,6.427685950413223,14.035087719298245,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (284).txt,21.5,144.77777777777777,6.7338501291989665,11.643835616438356,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (32).txt,15.5,82.25,5.306451612903226,15.625,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (602).txt,30.6875,185.5,6.044806517311609,11.515151515151516,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (557).txt,9.32,51.08,5.48068669527897,17.857142857142858,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (310).txt,19.75,105.33333333333333,5.333333333333333,28.915662650602407,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (110).txt,37.54838709677419,245.7741935483871,6.54553264604811,14.285714285714285,3,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (167).txt,46.37837837837838,368.3783783783784,7.942890442890443,13.47517730496454,3,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (101).txt,19.18918918918919,92.29729729729729,4.809859154929577,13.586956521739129,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-1/vm-1 (2).txt,18.083333333333332,103.25,5.709677419354839,15.483870967741936,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (575).txt,11.454545454545455,66.27272727272727,5.785714285714286,12.941176470588237,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (177).txt,19.923076923076923,111.23076923076923,5.583011583011583,22.123893805309734,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (150).txt,19.727272727272727,130.45454545454547,6.612903225806452,14.432989690721648,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (320).txt,10.173913043478262,51.91304347826087,5.102564102564102,16.867469879518072,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (529).txt,24.5,140.8,5.746938775510204,19.230769230769234,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (145).txt,27.22222222222222,173.77777777777777,6.383673469387755,10.0,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (43).txt,14.833333333333334,73.08333333333333,4.926966292134831,17.333333333333336,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (120).txt,50.8252427184466,334.4660194174757,6.580706781279847,13.90625,3,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (332).txt,16.75862068965517,100.34482758620689,5.987654320987654,16.969696969696972,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (610).txt,23.6,150.2,6.364406779661017,15.384615384615385,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (301).txt,21.571428571428573,134.42857142857142,6.231788079470198,10.92436974789916,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (62).txt,25.72566371681416,174.44247787610618,6.780873753009976,10.674157303370785,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (503).txt,20.88888888888889,135.22222222222223,6.473404255319149,13.924050632911392,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (17).txt,14.73913043478261,79.65217391304348,5.404129793510324,15.54054054054054,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (239).txt,29.88235294117647,208.26470588235293,6.969488188976378,11.834319526627219,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (164).txt,17.833333333333332,111.81481481481481,6.2699896157840085,11.799410029498524,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (749).txt,19.8,120.2,6.070707070707071,14.000000000000002,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (8).txt,18.333333333333332,95.39682539682539,5.203463203463204,15.555555555555555,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (879).txt,11.129032258064516,63.74193548387097,5.727536231884058,12.781954887218044,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (323).txt,17.0,98.4,5.788235294117647,7.142857142857142,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (265).txt,43.2,290.4,6.722222222222222,8.98876404494382,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (38).txt,14.2,86.5,6.091549295774648,14.473684210526317,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (20).txt,13.025641025641026,65.41025641025641,5.021653543307087,13.88888888888889,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (281).txt,16.263157894736842,82.42105263157895,5.067961165048544,18.852459016393443,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (697).txt,15.571428571428571,110.0,7.064220183486238,14.705882352941178,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (607).txt,15.736842105263158,98.15789473684211,6.237458193979933,16.923076923076923,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (143).txt,22.94736842105263,128.28947368421052,5.590596330275229,16.363636363636363,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (292).txt,13.666666666666666,75.88888888888889,5.5528455284552845,15.340909090909092,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (615).txt,17.21875,107.9375,6.268602540834846,13.478260869565217,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (98).txt,21.285714285714285,133.14285714285714,6.25503355704698,14.484679665738161,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (21).txt,16.666666666666668,108.55555555555556,6.513333333333334,20.689655172413794,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (84).txt,28.625,212.10227272727272,7.40968638348551,11.190053285968029,3,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (18).txt,16.85,99.9,5.928783382789318,14.634146341463413,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (276).txt,11.652173913043478,72.47826086956522,6.220149253731344,11.194029850746269,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (14).txt,20.791666666666668,131.83333333333334,6.340681362725451,18.137254901960784,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (13).txt,12.303370786516854,65.36516853932584,5.312785388127854,15.885416666666666,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (87).txt,24.314606741573034,171.3567415730337,7.047481515711645,10.410094637223976,3,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (201).txt,15.772727272727273,84.13636363636364,5.334293948126801,14.782608695652174,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (53).txt,14.0,67.24,4.8028571428571425,11.475409836065573,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (121).txt,22.444444444444443,113.33333333333333,5.0495049504950495,16.883116883116884,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (334).txt,15.64516129032258,89.33870967741936,5.710309278350516,14.285714285714285,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (192).txt,19.142857142857142,116.42857142857143,6.082089552238806,18.75,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (31).txt,17.333333333333332,97.83333333333333,5.644230769230769,11.76470588235294,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (283).txt,21.38139534883721,149.30697674418604,6.983032412442897,12.362030905077264,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (17).txt,21.5,134.15,6.23953488372093,9.947643979057592,1,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (49).txt,28.238532110091743,207.45871559633028,7.3466536712150745,14.673913043478262,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (81).txt,12.642857142857142,70.71428571428571,5.593220338983051,19.318181818181817,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (807).txt,13.5,88.1,6.525925925925926,17.20430107526882,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (585).txt,12.7,84.2,6.6299212598425195,12.698412698412698,1,2.0
data/ppVietnamese_by_catalog/Easy/jk/jk (23).txt,16.055555555555557,77.22222222222223,4.809688581314879,20.0,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (851).txt,31.607142857142858,245.71428571428572,7.7740112994350286,10.7981220657277,3,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (176).txt,13.768558951965066,154.5764192139738,11.226768157310499,12.051282051282051,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (7).txt,14.655172413793103,78.27586206896552,5.341176470588235,14.97005988023952,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (644).txt,25.61864406779661,181.1271186440678,7.070129010916308,11.55115511551155,3,2.0
data/ppVietnamese_by_catalog/Easy/jk/jk (9).txt,12.098039215686274,56.627450980392155,4.680713128038898,16.3265306122449,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (604).txt,18.4,108.91428571428571,5.919254658385094,12.440191387559809,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (118).txt,17.125,113.75,6.642335766423358,5.88235294117647,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (287).txt,13.704225352112676,75.63380281690141,5.519013360739979,13.780918727915195,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (665).txt,20.571428571428573,114.57142857142857,5.569444444444445,22.22222222222222,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (70).txt,14.061224489795919,83.65306122448979,5.949201741654572,13.191489361702127,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (207).txt,1.6635071090047393,11.071090047393366,6.655270655270655,19.736842105263158,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (749).txt,17.12,106.6,6.2266355140186915,11.11111111111111,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (54).txt,13.933333333333334,86.86666666666666,6.23444976076555,17.72151898734177,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (1).txt,14.277777777777779,70.66666666666667,4.9494163424124515,14.912280701754385,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (593).txt,29.61038961038961,205.1818181818182,6.929385964912281,11.29032258064516,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (77).txt,18.5,90.22222222222223,4.876876876876877,18.726591760299627,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (234).txt,4.555555555555555,35.111111111111114,7.7073170731707314,20.0,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (572).txt,17.0,119.77777777777777,7.045751633986928,9.876543209876543,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (857).txt,22.25,135.125,6.073033707865169,21.53846153846154,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (894).txt,15.342857142857143,87.54285714285714,5.705772811918063,12.796208530805686,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (822).txt,31.2027027027027,249.06756756756758,7.982243395409268,13.182674199623351,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (768).txt,22.666666666666668,155.0,6.838235294117647,9.523809523809524,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (111).txt,16.692307692307693,86.02564102564102,5.153609831029186,11.400651465798045,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (720).txt,18.8,112.0,5.957446808510638,23.684210526315788,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (24).txt,18.666666666666668,81.33333333333333,4.357142857142857,13.333333333333334,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (268).txt,16.0,98.8,6.175,9.090909090909092,1,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (121).txt,24.696969696969695,181.70247933884298,7.3572783045175685,12.82051282051282,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (462).txt,27.453488372093023,173.93023255813952,6.335451080050826,11.091854419410744,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (421).txt,17.054054054054053,103.5945945945946,6.074484944532488,17.1875,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (388).txt,13.76388888888889,82.61111111111111,6.0020181634712415,15.032679738562091,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (332).txt,23.5,168.5,7.170212765957447,13.186813186813188,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (206).txt,37.90625,262.21875,6.917559769167354,17.02127659574468,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (82).txt,7.588235294117647,43.76470588235294,5.767441860465116,19.402985074626866,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (490).txt,24.4,173.0,7.090163934426229,20.833333333333336,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1040).txt,10.685185185185185,65.5,6.12998266897747,11.538461538461538,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (20).txt,14.292307692307693,73.32307692307693,5.130247578040904,18.64406779661017,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (306).txt,17.350877192982455,97.73684210526316,5.632962588473205,11.971830985915492,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (271).txt,18.8,117.3,6.23936170212766,9.574468085106384,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (853).txt,19.076923076923077,119.53846153846153,6.266129032258065,17.073170731707318,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (191).txt,21.454545454545453,132.1818181818182,6.161016949152542,13.829787234042554,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (381).txt,17.58823529411765,114.23529411764706,6.494983277591973,14.166666666666666,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (66).txt,35.45454545454545,239.57575757575756,6.757264957264957,19.11764705882353,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (143).txt,10.105263157894736,55.05263157894737,5.447916666666667,9.090909090909092,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (148).txt,23.117283950617285,169.61111111111111,7.336982643524699,9.420289855072465,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (631).txt,23.466666666666665,136.26666666666668,5.806818181818182,10.687022900763358,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (224).txt,14.192307692307692,79.26923076923077,5.585365853658536,16.477272727272727,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (212).txt,15.4375,90.84375,5.884615384615385,14.054054054054054,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (260).txt,18.444444444444443,126.11111111111111,6.837349397590361,4.285714285714286,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (389).txt,26.272727272727273,186.1818181818182,7.086505190311419,11.805555555555555,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (555).txt,8.266666666666667,51.733333333333334,6.258064516129032,14.285714285714285,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (541).txt,15.833333333333334,92.3,5.829473684210527,16.519174041297934,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (48).txt,22.20731707317073,154.2520325203252,6.946000366099213,10.460251046025103,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (233).txt,19.74074074074074,102.4074074074074,5.1876172607879925,16.129032258064516,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (695).txt,24.8,159.0,6.411290322580645,16.176470588235293,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (526).txt,20.047619047619047,132.28571428571428,6.598574821852732,14.17910447761194,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (758).txt,17.2,102.83333333333333,5.978682170542636,13.658536585365855,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (388).txt,22.142857142857142,136.64285714285714,6.170967741935484,11.881188118811881,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (170).txt,19.580645161290324,129.2741935483871,6.602141680395387,10.240963855421686,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (721).txt,19.304347826086957,116.65217391304348,6.042792792792793,14.659685863874344,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (137).txt,8.952380952380953,46.095238095238095,5.148936170212766,14.285714285714285,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (815).txt,22.982456140350877,175.7982456140351,7.649236641221374,10.801393728222997,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (36).txt,10.592592592592593,56.148148148148145,5.300699300699301,15.315315315315313,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (668).txt,23.166666666666668,169.484126984127,7.315861596437136,11.303191489361703,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (334).txt,18.347826086956523,106.69565217391305,5.815165876777251,8.80503144654088,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (192).txt,23.071428571428573,138.42857142857142,6.0,16.030534351145036,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (596).txt,17.365853658536587,110.07317073170732,6.338483146067416,12.890625,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (748).txt,26.70769230769231,197.95384615384614,7.4118663594470044,11.713286713286713,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (368).txt,8.125,60.875,7.492307692307692,9.090909090909092,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (594).txt,17.0,106.6,6.270588235294118,10.256410256410255,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (1).txt,11.220930232558139,59.55813953488372,5.3077720207253885,16.720257234726688,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (681).txt,16.695652173913043,108.69565217391305,6.510416666666667,8.823529411764707,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (170).txt,12.058823529411764,79.88235294117646,6.624390243902439,21.052631578947366,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (660).txt,20.444444444444443,113.77777777777777,5.565217391304348,4.225352112676056,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (620).txt,13.2,89.2,6.757575757575758,11.842105263157894,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (109).txt,10.866666666666667,60.4,5.558282208588957,22.22222222222222,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (68).txt,20.4,137.6,6.745098039215686,16.3265306122449,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (4).txt,13.76923076923077,72.42307692307692,5.259776536312849,14.666666666666666,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (755).txt,18.575,107.275,5.775235531628533,15.983606557377051,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (806).txt,25.433333333333334,155.83333333333334,6.127129750982962,12.777777777777777,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (140).txt,24.94736842105263,178.4561403508772,7.153305203938116,9.530791788856305,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (476).txt,13.470588235294118,92.23529411764706,6.847161572052402,13.333333333333334,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (642).txt,27.03030303030303,159.4848484848485,5.900224215246637,14.539007092198581,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (165).txt,17.227272727272727,89.77272727272727,5.211081794195251,23.28767123287671,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (87).txt,20.4375,109.15625,5.340978593272172,11.45374449339207,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (51).txt,15.076923076923077,76.76923076923077,5.091836734693878,15.11627906976744,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (807).txt,17.833333333333332,109.02777777777777,6.113707165109035,13.020833333333334,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (866).txt,18.513513513513512,114.1891891891892,6.1678832116788325,13.278008298755188,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (234).txt,17.555555555555557,98.5,5.610759493670886,13.86861313868613,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (962).txt,37.71153846153846,273.75,7.259051504334523,11.568627450980392,3,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (76).txt,22.678571428571427,130.32142857142858,5.746456692913386,13.110539845758353,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (385).txt,26.5,162.33333333333334,6.1257861635220126,15.151515151515152,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (335).txt,22.26126126126126,162.55855855855856,7.30230675839741,9.627329192546584,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (180).txt,24.133333333333333,179.025,7.418162983425415,11.594202898550725,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (55).txt,26.75,170.75,6.383177570093458,5.982905982905983,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (23).txt,12.625,73.29166666666667,5.805280528052806,15.217391304347828,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (137).txt,16.714285714285715,102.71428571428571,6.145299145299146,15.463917525773196,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (32).txt,28.571428571428573,188.71428571428572,6.605,13.291139240506327,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (312).txt,22.7,145.3,6.400881057268722,16.19047619047619,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (55).txt,14.36,74.84,5.211699164345404,20.97902097902098,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (178).txt,19.142857142857142,122.28571428571429,6.388059701492537,9.090909090909092,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (57).txt,12.375,66.8125,5.398989898989899,14.942528735632186,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (317).txt,25.066666666666666,184.46666666666667,7.35904255319149,12.949640287769784,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (737).txt,24.043478260869566,138.95652173913044,5.779385171790235,16.666666666666664,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (793).txt,15.375,100.25,6.520325203252033,19.11764705882353,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (187).txt,24.555555555555557,163.22222222222223,6.647058823529412,12.264150943396226,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (89).txt,14.714285714285714,73.57142857142857,5.0,22.400000000000002,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (73).txt,22.644628099173552,177.1198347107438,7.821715328467153,10.16949152542373,3,2.0
