file, flesch_kincaid_grade, dale_chall_readability_score
data/Vietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (246).txt,-1.1,1.85
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (1).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (10).txt,-4.2,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (100).txt,-9.2,0.82
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (101).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (102).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (103).txt,-5.3,1.3
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (104).txt,-5.7,1.26
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (105).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (106).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (107).txt,-10.8,0.61
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (108).txt,-3.6,1.52
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (109).txt,-8.9,0.85
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (11).txt,-5.4,1.3
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (110).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (111).txt,-6.8,1.12
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (112).txt,-4.9,1.35
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (113).txt,-3.4,1.55
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (115).txt,-3.1,1.58
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (116).txt,-6.2,1.19
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (117).txt,-5.6,1.27
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (118).txt,-6.6,1.15
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (119).txt,-6.5,1.16
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (12).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (120).txt,-3.2,1.58
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (121).txt,-3.1,1.58
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (122).txt,-6.0,1.22
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (123).txt,-3.9,1.49
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (124).txt,-3.3,1.56
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (125).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (126).txt,-5.1,1.33
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (127).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (128).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (129).txt,-5.7,1.25
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (130).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (131).txt,-0.8,1.88
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (132).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (133).txt,-7.7,1.01
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (134).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (135).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (136).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (137).txt,-7.7,1.01
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (138).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (139).txt,-4.0,1.47
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (14).txt,-2.5,1.66
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (140).txt,-3.7,1.51
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (141).txt,-3.0,1.61
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (142).txt,3.8,2.47
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (143).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (144).txt,0.4,2.03
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (146).txt,0.0,1.98
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (147).txt,-3.4,1.55
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (148).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (149).txt,-5.9,1.24
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (15).txt,-3.5,1.53
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (150).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (151).txt,0.0,1.98
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (152).txt,-8.1,0.96
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (153).txt,-6.0,1.23
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (154).txt,-1.1,1.85
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (155).txt,-3.9,1.49
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (156).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (157).txt,-5.8,1.25
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (158).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (159).txt,-3.7,1.51
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (16).txt,-3.9,1.49
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (160).txt,0.5,2.04
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (161).txt,-3.8,1.5
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (162).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (163).txt,-3.2,1.57
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (164).txt,-3.2,1.57
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (165).txt,-5.9,1.24
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (166).txt,-5.1,1.33
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (167).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (168).txt,-5.1,1.33
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (169).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (17).txt,-1.5,1.8
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (170).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (171).txt,-7.7,1.01
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (172).txt,-4.2,1.45
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (173).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (174).txt,-7.7,1.0
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (114).txt,-4.6,1.4
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (13).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (145).txt,-4.2,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (175).txt,-2.6,1.66
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (205).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (236).txt,-8.5,0.9
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (267).txt,-4.3,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (298).txt,-2.2,1.71
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (328).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (359).txt,-4.5,1.41
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (39).txt,-4.5,1.41
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (42).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (450).txt,-3.6,1.52
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (481).txt,7.0,2.88
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (497).txt,-4.4,1.43
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (53).txt,-7.2,1.06
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (7).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (498).txt,-4.7,1.38
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (499).txt,-2.8,1.63
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (5).txt,-9.5,0.77
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (50).txt,-4.0,1.47
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (500).txt,-3.3,1.56
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (501).txt,0.4,2.04
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (502).txt,-4.0,1.47
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (503).txt,-4.9,1.35
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (504).txt,5.2,2.64
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (505).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (506).txt,-4.4,1.42
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (507).txt,-0.1,1.97
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (508).txt,-3.5,1.54
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (509).txt,2.4,2.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (51).txt,-6.9,1.11
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (510).txt,-3.2,1.58
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (52).txt,-5.0,1.35
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (176).txt,-3.7,1.52
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (177).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (178).txt,-7.7,1.01
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (179).txt,-4.2,1.45
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (18).txt,-0.4,1.93
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (180).txt,-6.1,1.21
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (181).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (182).txt,-6.2,1.2
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (183).txt,-5.0,1.35
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (184).txt,0.3,2.02
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (185).txt,-5.9,1.23
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (186).txt,-3.9,1.49
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (187).txt,-2.8,1.62
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (188).txt,-4.0,1.47
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (189).txt,0.9,2.09
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (19).txt,-1.5,1.79
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (190).txt,-4.2,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (191).txt,-4.3,1.43
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (192).txt,-8.7,0.87
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (193).txt,-2.4,1.68
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (194).txt,-6.1,1.21
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (195).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (196).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (197).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (198).txt,-8.8,0.87
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (199).txt,-1.0,1.86
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (2).txt,-5.9,1.24
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (20).txt,-5.9,1.23
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (200).txt,-7.0,1.1
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (201).txt,-7.7,1.0
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (202).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (203).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (204).txt,-1.5,1.79
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (70).txt,-7.8,1.0
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (71).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (72).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (73).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (74).txt,-1.2,1.84
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (75).txt,-5.8,1.24
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (76).txt,-0.3,1.94
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (77).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (78).txt,-6.6,1.15
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (79).txt,-4.6,1.39
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (8).txt,-7.0,1.1
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (80).txt,-2.4,1.67
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (81).txt,-5.3,1.3
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (82).txt,-1.0,1.86
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (83).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (84).txt,-9.1,0.82
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (85).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (86).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (87).txt,-3.7,1.52
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (88).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (89).txt,-1.7,1.77
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (9).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (90).txt,-1.7,1.77
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (91).txt,-1.7,1.77
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (92).txt,-6.9,1.11
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (93).txt,-6.3,1.19
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (94).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (95).txt,4.7,2.58
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (96).txt,-3.3,1.56
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (97).txt,-4.8,1.37
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (98).txt,-4.8,1.37
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (99).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (206).txt,-3.6,1.53
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (207).txt,-6.1,1.21
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (208).txt,-8.6,0.88
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (209).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (21).txt,-2.8,1.63
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (210).txt,-7.3,1.06
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (211).txt,5.3,2.65
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (212).txt,-5.8,1.25
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (213).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (214).txt,-4.0,1.48
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (215).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (216).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (217).txt,-0.3,1.94
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (218).txt,-6.0,1.23
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (219).txt,-3.6,1.53
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (22).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (220).txt,6.0,2.74
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (221).txt,-5.6,1.26
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (222).txt,-7.7,1.0
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (223).txt,-6.5,1.16
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (224).txt,8.7,3.09
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (225).txt,-1.6,1.78
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (226).txt,-6.5,1.16
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (227).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (228).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (229).txt,-3.2,1.58
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (23).txt,-4.6,1.4
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (230).txt,-4.1,1.46
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (231).txt,-3.1,1.59
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (232).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (233).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (234).txt,-6.9,1.11
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (235).txt,-3.6,1.53
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (237).txt,7.6,2.95
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (238).txt,0.4,2.03
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (239).txt,-5.9,1.24
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (24).txt,-6.0,1.22
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (240).txt,-9.8,0.73
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (241).txt,-5.0,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (242).txt,-2.3,1.69
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (243).txt,-1.9,1.74
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (244).txt,35.1,6.45
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (245).txt,2.2,2.26
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (246).txt,-2.1,1.71
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (247).txt,-1.9,1.74
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (248).txt,-4.3,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (249).txt,0.1,1.99
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (25).txt,-2.9,1.61
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (250).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (251).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (252).txt,-3.9,1.48
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (253).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (254).txt,-1.9,1.74
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (255).txt,-3.7,1.51
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (256).txt,-6.9,1.11
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (257).txt,-2.6,1.65
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (258).txt,-5.8,1.25
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (259).txt,-0.1,1.97
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (26).txt,-4.4,1.43
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (260).txt,-3.3,1.56
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (261).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (262).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (263).txt,-6.3,1.19
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (264).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (265).txt,7.9,2.99
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (266).txt,0.0,1.99
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (268).txt,-4.2,1.45
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (269).txt,-6.0,1.22
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (27).txt,-4.4,1.43
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (270).txt,-8.8,0.86
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (271).txt,-7.2,1.06
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (272).txt,-4.2,1.45
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (273).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (274).txt,-4.3,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (275).txt,-5.8,1.25
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (276).txt,-5.0,1.35
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (277).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (278).txt,7.3,2.91
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (279).txt,-2.6,1.66
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (28).txt,-5.8,1.24
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (280).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (281).txt,-4.0,1.48
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (282).txt,-5.8,1.25
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (283).txt,-2.0,1.73
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (284).txt,-8.0,0.97
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (285).txt,-6.8,1.12
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (286).txt,-4.7,1.38
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (287).txt,-6.0,1.22
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (288).txt,-4.3,1.44
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (289).txt,-2.3,1.69
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (29).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (290).txt,-3.4,1.55
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (291).txt,-1.2,1.84
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (292).txt,-7.3,1.05
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (293).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (294).txt,-2.9,1.62
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (295).txt,-1.0,1.86
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (296).txt,-5.6,1.27
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (297).txt,-3.9,1.48
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (299).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (3).txt,-6.2,1.2
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (30).txt,-6.9,1.1
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (300).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (301).txt,-6.8,1.12
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (302).txt,-2.3,1.7
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (303).txt,-9.2,0.82
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (304).txt,-4.7,1.38
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (305).txt,-5.4,1.3
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (306).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (307).txt,-5.6,1.26
