file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (285).txt,2967,132,22972
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (118).txt,2694,99,18591
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (782).txt,1628,64,11750
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (705).txt,2278,108,14997
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (953).txt,2377,111,16365
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (740).txt,1755,68,13620
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (50).txt,2162,74,15612
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (169).txt,4825,191,35113
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,1463,48,11644
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1019).txt,1521,50,10588
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1056).txt,2931,91,20759
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (808).txt,2435,51,18620
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (5).txt,3677,153,25879
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1012).txt,1902,53,12756
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (99).txt,1648,60,12677
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (829).txt,2357,97,16649
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (145).txt,1531,67,10942
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1047).txt,3287,110,25860
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (817).txt,2403,86,16834
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1037).txt,1906,63,13778
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (496).txt,3512,104,27190
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1006).txt,1311,44,10049
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (725).txt,3060,58,21699
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (633).txt,1726,46,12788
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (573).txt,1730,69,12306
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (332).txt,1711,55,14094
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1069).txt,3734,119,28736
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (272).txt,2456,108,17707
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (207).txt,1092,32,8062
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (959).txt,2518,65,19091
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (875).txt,2968,140,20693
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (558).txt,2520,127,17896
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (834).txt,3095,84,22184
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (738).txt,1522,59,11237
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (840).txt,2016,64,14788
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (936).txt,2895,71,22272
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (399).txt,1700,60,12474
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (147).txt,2690,73,20640
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (282).txt,3266,128,22573
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (470).txt,1865,59,12716
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (185).txt,1613,55,11353
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (943).txt,2899,89,21909
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (417).txt,2828,112,20648
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (952).txt,3091,110,21060
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (928).txt,1522,66,11489
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (714).txt,719,32,5365
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (564).txt,2844,88,22463
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (862).txt,5128,169,35956
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (227).txt,2803,88,18944
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (930).txt,2096,61,15694
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (574).txt,1559,39,10597
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (636).txt,1991,76,13030
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (610).txt,2561,84,18749
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (968).txt,1319,66,8607
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (500).txt,1094,47,7775
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (174).txt,1483,52,11294
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (721).txt,2222,67,17753
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1088).txt,2575,82,16825
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (7).txt,1885,79,14680
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1071).txt,3047,97,23755
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (732).txt,1835,74,13234
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (270).txt,2764,97,17644
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (665).txt,1967,79,13788
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (571).txt,3266,132,22703
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (689).txt,2743,106,17280
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (243).txt,2587,100,19610
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (46).txt,3019,99,21942
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (209).txt,1549,48,10947
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (677).txt,2631,106,17762
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (980).txt,1909,82,13659
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (934).txt,3208,138,23179
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (247).txt,2100,100,16087
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (400).txt,1430,49,8813
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (26).txt,2803,112,19701
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (877).txt,2476,67,18266
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (444).txt,2444,73,18897
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (969).txt,2785,98,20899
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (509).txt,2155,94,15378
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (259).txt,2660,93,18565
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1021).txt,1687,97,11849
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (91).txt,1803,61,14262
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (814).txt,2822,123,19170
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (199).txt,2082,78,13114
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (80).txt,1859,72,12688
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (379).txt,3801,137,26444
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (189).txt,1788,71,12980
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (79).txt,2544,62,20402
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (585).txt,2020,59,15526
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (166).txt,2098,99,14838
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (659).txt,2870,86,20123
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (977).txt,1319,42,9615
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (870).txt,2003,75,14422
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (240).txt,1767,65,12202
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (284).txt,2848,105,20823
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (392).txt,1302,47,8816
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1081).txt,2483,81,18972
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (388).txt,2678,89,18568
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (822).txt,2309,74,18431
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (489).txt,2231,68,15214
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (760).txt,3635,135,23753
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (535).txt,2408,75,17664
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (18).txt,2962,85,20853
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (781).txt,2347,88,16272
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1053).txt,3126,120,21721
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (408).txt,1551,62,12022
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (775).txt,2353,89,15571
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (280).txt,3356,122,24559
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (747).txt,1782,62,12829
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (841).txt,2594,88,18488
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (948).txt,2817,84,20472
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1087).txt,2310,72,17905
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (878).txt,2177,81,16201
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (82).txt,2292,75,16952
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (352).txt,1387,47,9694
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (141).txt,2391,87,16550
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (557).txt,1657,33,11127
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (763).txt,2651,132,18869
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (512).txt,1872,61,13824
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1009).txt,2352,109,16996
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1034).txt,2990,132,19826
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (784).txt,1646,39,12112
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (687).txt,1136,57,8204
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1055).txt,1819,58,13669
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (389).txt,4263,142,31857
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (137).txt,3044,126,22110
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (608).txt,1026,42,7800
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (311).txt,2899,118,21277
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (359).txt,2573,94,18206
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (410).txt,2006,73,13808
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (458).txt,1965,54,15214
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (466).txt,1867,50,11937
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (927).txt,2027,72,14398
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (468).txt,2044,66,14251
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (40).txt,2406,108,17921
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (765).txt,3448,158,26302
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (918).txt,2654,56,19569
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (789).txt,2957,111,20890
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (442).txt,1938,105,14162
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (406).txt,1779,42,14029
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (767).txt,2887,110,21299
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (448).txt,1997,53,14658
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (987).txt,2388,80,17251
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (261).txt,2558,103,18048
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (364).txt,2507,95,15129
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (584).txt,2597,96,18866
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (101).txt,1791,54,13739
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (711).txt,1898,55,12736
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (882).txt,2630,103,19803
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (216).txt,1481,57,10487
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (707).txt,2156,84,16445
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (38).txt,1968,92,14122
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1046).txt,2908,122,20768
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (881).txt,2356,81,18650
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (486).txt,2051,66,12849
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (402).txt,2636,120,19606
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1059).txt,2428,84,17409
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (638).txt,2878,106,21091
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (521).txt,1877,81,13415
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (944).txt,2008,65,14520
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (290).txt,2418,102,17330
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (103).txt,1397,46,10773
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (603).txt,2009,104,14547
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (273).txt,2615,50,18694
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (755).txt,1671,122,10919
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (965).txt,1819,59,13080
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (646).txt,1673,55,11767
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (824).txt,2063,58,15620
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (909).txt,1158,36,9262
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (426).txt,2257,108,15396
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (255).txt,3537,90,26029
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (866).txt,2115,55,14514
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1070).txt,1740,48,13281
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (565).txt,1711,65,11752
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1014).txt,3764,148,24780
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (805).txt,3011,94,21360
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (627).txt,1661,57,12016
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (891).txt,2389,75,17251
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (234).txt,2452,79,17082
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (334).txt,2104,80,15885
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (233).txt,1658,34,11014
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (450).txt,1833,63,13180
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (133).txt,2718,105,20050
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (297).txt,2415,71,17355
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (623).txt,2039,61,13953
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (675).txt,1296,39,9177
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (604).txt,1926,107,14005
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (753).txt,2244,65,16003
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (336).txt,2780,108,20064
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (53).txt,2279,95,15887
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (232).txt,2454,79,17082
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1052).txt,2386,89,16851
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (660).txt,2035,82,14048
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1039).txt,2295,75,16410
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (318).txt,1663,93,11113
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (851).txt,1770,56,13760
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (649).txt,1905,70,13688
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (554).txt,1928,57,14287
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (653).txt,2529,97,19013
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (242).txt,2080,75,14498
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (626).txt,1762,41,11142
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (423).txt,1800,60,12596
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1024).txt,3296,99,25855
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (432).txt,1004,56,6556
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (115).txt,1830,60,11665
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (24).txt,1980,49,14808
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (71).txt,1650,82,11754
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (371).txt,1641,64,12083
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (235).txt,1195,49,8568
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (999).txt,2348,101,18587
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (474).txt,1381,50,9645
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (112).txt,1771,71,13352
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (111).txt,3469,146,27256
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (452).txt,2680,112,20722
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (896).txt,3220,139,23835
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (87).txt,2872,94,22054
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (852).txt,1349,47,10007
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (706).txt,1942,64,14284
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (820).txt,2304,83,16308
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (131).txt,2310,69,18192
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (380).txt,1912,94,13616
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1066).txt,2056,99,14697
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (994).txt,1928,80,13286
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (129).txt,2845,73,18277
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (656).txt,2938,68,21311
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1028).txt,2212,81,17428
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (85).txt,3678,89,26569
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (29).txt,3176,96,21343
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1041).txt,2144,84,16569
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (28).txt,2779,131,19309
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (200).txt,1613,55,11353
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (532).txt,1101,42,7138
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (982).txt,1433,65,9734
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (376).txt,2529,91,18981
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (691).txt,1193,53,8167
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (900).txt,1795,55,13625
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (213).txt,3441,93,23344
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (503).txt,6657,229,48898
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (905).txt,1720,51,12207
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (13).txt,2197,75,15804
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (412).txt,1148,33,7836
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (279).txt,2616,84,19394
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (821).txt,3046,137,21626
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (194).txt,708,24,4678
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (381).txt,1982,94,14465
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (577).txt,1776,67,13038
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1083).txt,1979,87,14905
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (143).txt,1420,50,10664
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (413).txt,2829,77,18726
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1072).txt,2359,89,17872
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (289).txt,2679,108,19577
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (109).txt,2979,116,20029
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (326).txt,2211,76,16462
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (337).txt,2941,128,21675
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1049).txt,2690,92,18983
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (686).txt,2619,84,20394
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (906).txt,3163,121,25821
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (134).txt,1643,37,12003
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (422).txt,989,56,7080
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (479).txt,2049,79,15479
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (187).txt,3074,115,22532
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (998).txt,2109,78,15152
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (848).txt,2094,72,14645
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (173).txt,2258,78,16895
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (306).txt,1965,50,13325
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (546).txt,2468,108,18097
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (630).txt,2504,87,18878
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (860).txt,3102,107,23004
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (567).txt,1108,23,7277
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (884).txt,2820,140,20550
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (218).txt,2358,108,17158
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (703).txt,2434,88,18144
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (467).txt,1506,31,10809
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (929).txt,1712,65,12515
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (446).txt,1959,70,14076
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (802).txt,2560,118,19901
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (950).txt,2329,83,15657
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (514).txt,3204,120,20787
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (764).txt,2260,69,16210
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (586).txt,1422,31,10361
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (672).txt,2780,80,19219
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (229).txt,1635,68,11106
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (530).txt,2726,120,20253
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (974).txt,3149,131,22247
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (997).txt,1961,84,13708
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (566).txt,3493,133,23599
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (321).txt,2540,83,19166
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (298).txt,1444,45,10711
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (690).txt,2483,105,16486
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1074).txt,2243,94,15728
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (525).txt,2666,108,19922
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (397).txt,2016,67,14437
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (212).txt,2259,97,17082
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (506).txt,2449,82,18136
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1077).txt,2656,105,18316
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1036).txt,2216,89,16935
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (275).txt,2313,82,16224
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (436).txt,1753,75,12592
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (225).txt,2693,71,19894
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1042).txt,1405,74,10035
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (191).txt,2377,88,17149
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (493).txt,2242,70,17201
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (751).txt,2331,91,14684
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (910).txt,1551,45,11124
