file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (478).txt,322,17,2025
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (435).txt,425,20,2514
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (374).txt,764,33,4794
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (219).txt,418,18,2727
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (448).txt,666,29,4332
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (501).txt,752,44,4371
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (573).txt,713,37,4221
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (908).txt,464,27,2680
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (739).txt,182,12,1145
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (244).txt,366,13,2658
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (658).txt,185,9,1329
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (675).txt,125,7,858
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (370).txt,238,16,1456
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (327).txt,702,36,4312
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (141).txt,894,51,5755
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (779).txt,125,6,644
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (669).txt,422,26,2458
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (890).txt,527,30,3190
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (802).txt,647,49,3990
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (253).txt,1242,49,7577
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (317).txt,179,8,1092
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (125).txt,582,42,3553
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (146).txt,294,13,1799
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (824).txt,133,7,775
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (544).txt,194,12,1206
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (608).txt,368,20,2514
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (745).txt,544,29,3289
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (55).txt,210,18,1314
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (358).txt,637,39,3672
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (598).txt,158,10,1071
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (133).txt,960,55,5628
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (439).txt,446,22,3031
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (202).txt,239,20,1684
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (720).txt,192,14,1101
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (225).txt,164,10,1046
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (859).txt,194,18,1275
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (467).txt,594,33,3926
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (451).txt,188,12,1241
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (166).txt,393,25,2501
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (761).txt,238,15,1441
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (902).txt,1190,53,7391
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (517).txt,565,36,3625
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (129).txt,325,18,2206
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (709).txt,281,44,2110
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (416).txt,648,36,3927
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (27).txt,277,19,1629
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (245).txt,329,18,1944
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (322).txt,376,25,2540
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (752).txt,905,64,5797
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (634).txt,621,33,3694
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (831).txt,391,28,2323
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (373).txt,591,25,3760
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (841).txt,107,4,670
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (541).txt,158,8,948
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (881).txt,138,9,823
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (894).txt,537,35,3064
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (326).txt,407,22,2451
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (694).txt,155,9,979
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (155).txt,128,8,860
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (299).txt,529,24,3323
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (150).txt,453,26,2798
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (207).txt,610,24,3910
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (136).txt,506,42,3028
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (603).txt,482,24,3034
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (711).txt,556,38,3276
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (633).txt,381,27,2458
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (617).txt,222,12,1498
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (918).txt,906,56,6059
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (144).txt,117,7,857
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (660).txt,187,10,1125
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (513).txt,124,7,906
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (466).txt,152,9,956
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (312).txt,178,8,1119
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (766).txt,122,9,783
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (14).txt,499,24,3164
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (664).txt,560,25,3653
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (19).txt,424,23,2744
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (672).txt,328,20,2005
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (569).txt,145,8,1030
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (183).txt,224,12,1513
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (2).txt,213,11,1376
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (47).txt,530,30,3686
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (481).txt,172,17,1077
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (286).txt,1391,84,8777
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (316).txt,216,14,1330
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (169).txt,689,38,3894
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (113).txt,198,9,1227
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (915).txt,272,13,1709
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (866).txt,685,37,4225
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (237).txt,537,22,3334
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (413).txt,378,29,2224
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (838).txt,568,23,3259
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (668).txt,157,9,944
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (51).txt,291,25,1870
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (659).txt,269,13,1653
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (677).txt,292,19,1793
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (657).txt,189,9,1210
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (441).txt,209,13,1298
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (68).txt,209,12,1338
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (747).txt,176,7,1146
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (428).txt,848,34,5012
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (273).txt,992,52,5856
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (864).txt,151,9,924
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (210).txt,175,12,1126
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (635).txt,159,11,910
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (101).txt,380,20,2245
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (607).txt,294,11,1920
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (717).txt,140,11,803
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (899).txt,182,12,1195
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (293).txt,511,30,3489
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (833).txt,182,7,1031
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (18).txt,518,28,2949
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (581).txt,313,11,2069
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (837).txt,152,9,997
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (699).txt,102,8,657
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (223).txt,139,10,948
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (534).txt,635,32,4442
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (592).txt,134,10,856
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (468).txt,225,12,1315
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (211).txt,214,11,1342
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (10).txt,181,10,1171
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (331).txt,111,9,675
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (455).txt,231,13,1457
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (531).txt,519,21,3106
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (548).txt,179,8,1398
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (578).txt,167,11,1094
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (364).txt,413,23,2476
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (806).txt,175,11,1105
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (917).txt,831,58,5112
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (82).txt,182,10,991
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (492).txt,217,10,1486
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (205).txt,765,59,4519
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (847).txt,484,23,3153
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (755).txt,235,13,1476
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (127).txt,380,21,2596
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (842).txt,200,11,1271
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (396).txt,223,11,1341
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (271).txt,188,10,1173
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (904).txt,638,48,3712
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (666).txt,141,6,933
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (15).txt,195,11,1215
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (772).txt,249,14,1506
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (860).txt,623,30,3947
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (719).txt,223,15,1389
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (784).txt,530,23,3372
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (330).txt,205,11,1186
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (199).txt,437,30,2542
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (67).txt,172,9,1031
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (123).txt,166,9,1112
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (897).txt,775,42,4892
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (134).txt,278,30,1662
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (384).txt,583,31,3943
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (489).txt,140,8,830
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (547).txt,217,9,1212
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (354).txt,270,15,1648
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (95).txt,301,33,2062
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (255).txt,673,36,4126
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (737).txt,553,23,3196
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (710).txt,111,7,734
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (192).txt,369,31,2119
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (25).txt,485,34,2940
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (110).txt,435,26,2622
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (356).txt,769,36,4565
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (460).txt,161,7,1027
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (119).txt,979,64,5660
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,593,35,3474
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (128).txt,375,24,2468
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (355).txt,517,28,3155
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (762).txt,256,19,1560
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (845).txt,301,15,1864
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (151).txt,307,15,1928
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (799).txt,153,6,984
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (482).txt,488,33,3292
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (208).txt,268,10,1531
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (716).txt,520,33,3148
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (80).txt,464,17,3141
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (671).txt,155,9,1127
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (571).txt,743,55,4407
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (558).txt,213,12,1397
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (305).txt,441,28,2444
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (311).txt,200,10,1294
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (143).txt,762,43,4811
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (916).txt,594,38,3726
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (778).txt,179,11,1148
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (599).txt,788,35,4781
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (260).txt,834,36,4722
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (744).txt,633,47,3922
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (785).txt,114,5,735
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (444).txt,164,8,1085
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (896).txt,338,14,2378
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (91).txt,188,9,1238
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (556).txt,167,8,883
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (347).txt,675,43,4264
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (869).txt,144,6,1007
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (697).txt,109,7,770
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (308).txt,171,6,1051
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (570).txt,1254,82,7104
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (465).txt,850,36,4980
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (795).txt,601,28,3953
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (115).txt,302,21,1770
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (87).txt,237,14,1456
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (4).txt,425,24,2672
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (695).txt,124,5,795
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (600).txt,645,28,3881
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (579).txt,613,28,3661
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (175).txt,122,9,776
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (363).txt,477,31,2780
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (93).txt,339,14,2062
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (383).txt,150,10,936
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (751).txt,511,28,3346
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (345).txt,184,11,1168
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (882).txt,963,51,5662
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (178).txt,630,33,3807
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (222).txt,452,23,2878
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (760).txt,188,10,1151
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (272).txt,630,45,3601
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (181).txt,271,16,1540
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (376).txt,452,21,2997
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (198).txt,205,9,1422
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (551).txt,1050,56,6254
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (447).txt,683,49,3990
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (650).txt,440,31,2569
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (543).txt,187,6,1025
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (341).txt,816,40,5038
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (630).txt,387,29,2465
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (473).txt,527,28,3222
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (906).txt,311,20,2131
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (901).txt,515,32,3195
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (267).txt,1050,59,6322
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (268).txt,691,53,4177
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (417).txt,675,31,4202
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (314).txt,320,19,1908
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (309).txt,493,26,2892
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (642).txt,302,14,1939
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (180).txt,973,38,6177
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (661).txt,289,17,1859
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (816).txt,293,12,1755
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (480).txt,119,6,770
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (44).txt,495,20,2956
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (252).txt,675,46,3995
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (749).txt,428,25,2665
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (861).txt,471,18,2850
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (811).txt,920,51,5069
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (197).txt,171,7,1054
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (167).txt,434,29,2469
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (511).txt,489,35,2746
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (50).txt,682,32,4717
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (360).txt,373,21,2355
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (163).txt,166,7,1170
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (798).txt,269,15,1571
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (822).txt,742,34,4781
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (626).txt,167,13,1065
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (532).txt,556,35,3223
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (820).txt,145,11,840
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (520).txt,288,15,1960
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (878).txt,941,36,5591
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (26).txt,462,20,2907
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (823).txt,523,35,3216
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (7).txt,147,11,853
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (808).txt,173,11,1070
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (449).txt,536,24,3279
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (655).txt,500,28,3033
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (102).txt,627,43,3697
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (406).txt,113,7,750
